"credit.policy","purpose","int.rate","installment","log.annual.inc","dti","fico","days.with.cr.line","revol.bal","revol.util","inq.last.6mths","delinq.2yrs","pub.rec","not.fully.paid"
1,"all_other",0.0963,481.42,11.66992921,4.24,797,4560.041667,5491,10.6,0,0,0,0
1,"all_other",0.0737,521.57,11.26446411,1.15,772,3000.958333,800,2.3,2,0,0,0
1,"debt_consolidation",0.1287,53.82,10.13459927,12.14,677,1980,10591,32.8,0,0,0,0
0,"debt_consolidation",0.1322,371.81,10.77895629,20.38,702,3270,23065,55.7,5,0,0,1
1,"all_other",0.1347,169.62,11.08220409,18.92,687,5550,0,0,1,3,0,0
1,"all_other",0.1221,199.89,9.798127037,6.27,687,3575,3289,32.6,1,0,0,1
1,"all_other",0.074,99.39,11.17043516,11.98,772,5790,2079,2,2,0,0,0
0,"credit_card",0.1379,302.42,11.37939407,24.99,692,2640.958333,122464,87.7,1,0,0,0
1,"debt_consolidation",0.1229,293.51,10.81977828,20.04,692,3360,25807,59.8,1,0,0,0
0,"debt_consolidation",0.1551,418.99,10.59663473,2.4,642,2490,4340,85.1,3,0,0,0
1,"debt_consolidation",0.1253,334.67,10.46310334,21.29,702,3660,15248,57.9,0,0,0,0
1,"debt_consolidation",0.1218,807.53,11.00209984,21.9,742,8617.041667,100842,34.4,1,0,0,0
1,"debt_consolidation",0.1531,400.38,10.4487146,20.35,667,1860,11438,61.5,3,0,0,0
1,"debt_consolidation",0.1565,227.41,10.49127422,14.97,662,4290,4357,92.7,1,0,0,1
0,"credit_card",0.1204,232.64,11.05089001,14.55,672,4290,7180,34.4,4,0,0,1
1,"debt_consolidation",0.1218,399.6,11.00209984,17.86,707,7170.041667,17035,58.7,1,0,0,0
1,"debt_consolidation",0.1607,299.15,10.36722157,23.07,672,1489,9640,87.6,0,0,0,1
1,"all_other",0.1146,329.57,11.51292546,4.43,707,2850,13175,46.9,2,0,0,0
1,"major_purchase",0.0859,284.5,11.22524339,4.83,792,3089.958333,2563,9.1,0,0,0,0
1,"debt_consolidation",0.1426,274.45,10.30895266,14.16,677,3089.958333,1338,27.9,0,0,0,0
0,"debt_consolidation",0.1438,254.29,10.49127422,26.08,682,3180.041667,204,4.6,11,0,0,1
1,"major_purchase",0.1062,358.16,10.94552949,10.48,782,5400.041667,0,0,0,0,0,0
1,"all_other",0.1095,163.57,11.60367983,15.75,717,4680,34267,67.5,2,0,0,0
1,"all_other",0.0945,640.2,11.44563115,3.98,777,3029.958333,32,0.3,0,0,0,0
0,"small_business",0.1726,250.49,10.37349118,12.26,667,2520,26726,98.3,4,0,0,1
1,"small_business",0.1635,353.3,11.2515607,11.52,732,5009.958333,35873,94.4,3,0,0,0
0,"all_other",0.1418,342.66,10.37349118,7.76,657,1860,4105,82.1,11,0,0,0
1,"debt_consolidation",0.1607,457.52,10.95954023,23.85,662,3240,8373,57,0,1,0,1
1,"educational",0.1322,162.25,10.81977828,11.98,677,1949.958333,2523,40,0,0,0,0
1,"all_other",0.1496,691.17,11.20612853,10.29,707,1531,12560,53,0,0,0,0
1,"debt_consolidation",0.1221,299.84,11.22524339,1.81,697,10290,17307,31.8,2,0,0,0
1,"debt_consolidation",0.1158,198.09,10.54534144,23.08,732,7050.041667,4397,86.4,0,0,0,0
0,"home_improvement",0.1628,59.12,11.38509209,26.52,652,3959.958333,51914,88.5,0,0,0,1
1,"small_business",0.1635,529.94,10.59663473,0.78,757,1350.041667,1343,8.7,0,0,0,0
1,"debt_consolidation",0.1126,105.17,10.59653473,0.72,797,4949.958333,24,8,5,0,0,0
1,"debt_consolidation",0.1158,660.27,10.81985828,12.46,772,4140.958333,0,0,1,0,0,0
0,"all_other",0.1134,210.56,10.6454249,5.6,682,1199.958333,4713,61.2,6,0,0,1
0,"major_purchase",0.1317,183.24,10.6454249,11.83,667,2789.958333,0,0,4,0,0,0
1,"home_improvement",0.1158,396.17,11.21182037,4.3,717,8460,12293,20.6,1,1,0,0
1,"debt_consolidation",0.1204,265.87,10.70738554,16.06,677,1949.041667,8009,68.5,0,0,0,0
1,"all_other",0.1078,70.17,9.308283446,19.15,692,2399.041667,1,0.2,2,0,1,1
1,"credit_card",0.1392,54.62,11.1844214,17.65,667,3960,40106,80.4,0,0,0,0
1,"credit_card",0.0963,417.23,10.71441777,8.16,787,6630,176,0.3,3,0,0,0
0,"small_business",0.1189,497.46,10.69648007,17.65,727,3150.041667,5665,26.6,4,0,0,1
1,"debt_consolidation",0.1114,524.86,11.2515607,5.84,757,13379.95833,20015,34.9,0,0,0,0
1,"educational",0.1474,89.8,10.34161344,5.3,662,2737,4620,64.2,1,0,0,0
0,"debt_consolidation",0.0996,25.8,8.699514748,0,682,480.0416667,0,0,1,0,0,0
1,"debt_consolidation",0.1001,193.64,11.00209984,11.22,707,6630,27591,54.9,0,0,1,0
1,"all_other",0.1183,99.41,10.77895629,23.93,712,5580.041667,0,0,2,0,0,0
1,"small_business",0.1774,864.51,11.08214255,6.18,707,11940,46100,75.5,2,0,1,0
1,"debt_consolidation",0.08,313.37,11.09741002,20.25,772,8220,9632,6.8,3,0,0,0
1,"credit_card",0.1583,876.83,11.69524702,18.08,677,3330,62976,86.1,2,2,0,0
1,"home_improvement",0.102,58.26,10.6454249,11.09,707,2519.958333,3628,26.1,2,0,0,0
1,"debt_consolidation",0.0788,375.37,10.71441777,7.92,757,8640.041667,8647,26.2,1,0,0,0
1,"all_other",0.0894,57.19,11.22524339,24.21,722,4289.958333,39900,70.3,0,0,0,0
0,"all_other",0.1407,34.21,10.1266311,16.27,642,567.0416667,0,85,0,0,0,0
1,"debt_consolidation",0.1322,212.95,10.30895266,5.28,772,11040.04167,14581,98,1,0,0,0
1,"debt_consolidation",0.1316,675.41,11.65268741,9.52,717,8253.041667,22424,34.4,0,0,0,0
1,"all_other",0.0894,127.09,9.92329018,3.88,722,4079.041667,1146,19.4,0,0,0,0
1,"debt_consolidation",0.1531,208.9,10.72317927,14.7,682,3060.041667,6474,93.8,1,0,0,0
1,"debt_consolidation",0.1311,404.94,11.00209984,8.88,687,5970.041667,8502,57.4,0,0,1,0
1,"debt_consolidation",0.1565,510.8,11.48246626,18.73,662,4440.041667,31485,58.6,0,0,0,1
0,"debt_consolidation",0.1412,59.92,11.56171563,17.7,657,3989.958333,30734,55.7,1,1,0,0
1,"debt_consolidation",0.1071,326.02,11.24177269,10.37,702,11280,26888,26.2,0,0,0,0
1,"educational",0.1531,217.6,9.862665558,15.13,662,8490.041667,4815,94.4,0,1,0,0
0,"all_other",0.1482,311.2,11.39414193,19.34,657,4139.958333,38329,77.3,0,0,0,1
1,"debt_consolidation",0.1095,376.21,10.64026877,20.42,737,3119.958333,5989,33.6,0,0,0,0
0,"debt_consolidation",0.1461,189.62,10.73639668,4.02,722,2910,4200,23.3,8,0,0,0
1,"all_other",0.1025,323.85,11.08214255,9.3,742,1547,3543,12.8,1,0,0,0
1,"major_purchase",0.0863,205.59,10.04324949,9.34,732,1619.958333,4386,14.3,0,0,0,0
1,"debt_consolidation",0.1292,168.28,10.59653473,16.29,667,2729.958333,14244,85.8,2,0,0,0
1,"credit_card",0.1426,548.9,11.36210258,12.71,687,5264.041667,16799,74.7,1,1,0,0
1,"credit_card",0.1442,469.33,11.06563786,22.43,682,3510,34847,68.1,1,1,0,0
0,"credit_card",0.1312,202.51,9.392661929,4.4,657,898.9583333,5251,49.3,9,0,0,0
1,"educational",0.1253,334.67,12.16002871,12.2,712,8340,444,2.5,0,0,0,0
1,"small_business",0.0964,481.48,10.59663473,4.05,717,2759.041667,11601,85.9,3,0,0,0
0,"all_other",0.1154,164.98,10.91508846,10,697,3190,2447,65.5,4,0,0,1
0,"debt_consolidation",0.1091,163.48,10.46310334,1.2,677,599.9583333,350,31.8,2,0,0,1
1,"debt_consolidation",0.1426,240.15,10.37349118,13.35,682,1410,5999,27.6,1,0,0,1
1,"credit_card",0.1316,472.79,11.44035477,19.24,717,14760,40761,65.6,0,0,0,0
1,"debt_consolidation",0.0832,47.23,10.54534144,2.53,732,2789.958333,3421,22.1,1,0,0,0
1,"credit_card",0.0751,62.22,10.51053203,21.02,732,8643.041667,9184,21.2,0,0,0,0
1,"credit_card",0.0901,159.03,11.19821472,9.96,722,3089.958333,23489,37.6,0,0,0,0
1,"educational",0.0932,319.47,11.35040654,7.81,752,2610.041667,2001,12.1,1,0,0,0
1,"credit_card",0.1148,329.69,11.22524339,21.81,717,6749.958333,12443,42.6,3,0,1,0
1,"all_other",0.0859,395.13,11.82038075,5.87,772,4080,5068,16.6,3,0,0,0
1,"small_business",0.0932,44.73,9.305650552,24.98,727,2310.041667,5010,63.4,0,0,0,0
1,"debt_consolidation",0.1114,328.04,10.39145388,19.93,782,14130,13952,23.1,0,0,0,0
1,"debt_consolidation",0.1316,709.18,11.64395373,15.02,702,8880.041667,18071,65.5,2,0,1,0
1,"all_other",0.08,112.82,11.73606902,5.46,797,9330,3638,20.3,2,0,0,0
1,"credit_card",0.1379,163.57,11.25609586,16.93,677,4980,19146,33.9,3,0,0,0
1,"debt_consolidation",0.1809,904.88,11.57119437,16.37,672,5106,22792,76.7,2,0,0,0
1,"all_other",0.0859,316.11,10.85614879,8.52,812,10950,952,1.1,0,0,0,0
1,"educational",0.0859,126.45,8.987196821,9.45,737,4349.958333,2892,42.5,2,0,0,0
1,"debt_consolidation",0.1148,430.24,11.05089001,13.33,727,3060,13046,65.2,0,0,0,0
1,"debt_consolidation",0.1496,216.54,10.29688008,20.69,662,4110,18270,75.8,0,0,0,0
1,"debt_consolidation",0.1218,832.5,11.53751466,7.49,737,7499.958333,67492,55.7,0,0,0,0
1,"debt_consolidation",0.1496,173.23,10.77895629,13.68,692,4920.041667,9138,41.3,0,0,0,1
0,"debt_consolidation",0.2052,187.14,12.08953883,0.17,707,4233.958333,444,82.8,10,0,0,0
1,"home_improvement",0.0964,80.26,11.22524339,20,772,4920.958333,269,3.8,3,0,0,1
1,"debt_consolidation",0.1442,481.36,11.73606902,13.27,682,8473,30160,33.1,2,1,0,0
1,"all_other",0.1322,169.01,10.58405595,1.12,682,3990,1536,15.8,1,0,0,0
0,"all_other",0.1355,81.51,10.17198681,22.94,662,479.9583333,558,22.3,4,0,0,0
1,"all_other",0.1426,384.23,10.77895629,12.55,682,1927.041667,11969,82.5,0,0,0,0
0,"home_improvement",0.1426,823.34,12.4292162,3.62,722,3239.958333,33575,83.9,5,0,0,1
1,"debt_consolidation",0.1533,870.71,11.77528973,16.35,697,5700.041667,38416,59.4,2,0,0,0
1,"debt_consolidation",0.1726,521.56,12.10071213,12.12,677,6961,67579,61,0,1,0,0
1,"all_other",0.16,175.79,10.77891462,3.73,672,1530,3218,42.9,3,0,0,0
1,"all_other",0.1809,289.57,10.70907016,13.81,677,4949.958333,8704,16.1,2,2,0,0
1,"all_other",0.1183,99.41,9.574983486,4.17,737,2250,0,0,1,0,0,1
1,"all_other",0.1284,168.09,10.30895266,2.6,757,4590,724,2.8,1,0,0,0
1,"all_other",0.1028,113.4,10.77895629,17.65,687,2070,3761,55.4,2,0,0,0
1,"all_other",0.1189,318.38,10.4744671,21.15,707,3575,30332,44.4,3,0,0,0
1,"all_other",0.0774,56.2,10.2111193,1.46,787,5490,2701,3.2,4,0,0,0
1,"debt_consolidation",0.1719,214.48,10.83958091,4.8,667,2700.041667,6451,97.7,0,0,0,0
1,"credit_card",0.1253,167.34,11.10122093,16.55,722,8280.041667,24345,93.6,0,0,0,0
1,"all_other",0.1146,197.75,10.27505111,4.34,687,2280.041667,3430,25.2,1,0,0,0
0,"debt_consolidation",0.128,161.27,10.02127059,10.29,652,3180,5070,72.4,3,1,0,0
1,"educational",0.1189,165.82,10.30895266,18.2,732,1800,1984,24.8,0,0,0,1
1,"debt_consolidation",0.08,94.01,11.28978191,14.63,757,2040,2238,3,2,0,0,0
1,"major_purchase",0.0859,221.28,10.91508846,6.09,757,3667,4360,29.3,0,0,0,0
1,"major_purchase",0.1496,242.53,10.83958091,8.59,672,1650.041667,6907,92.1,0,2,0,1
1,"debt_consolidation",0.1095,261.71,11.8493977,10.91,732,4980,40685,50.6,0,0,0,0
1,"debt_consolidation",0.1461,172.38,11.46163217,0.25,697,3300,521,57.9,0,1,0,1
1,"major_purchase",0.1218,832.5,11.56171563,8.21,762,5643.041667,2290,0.7,0,0,0,0
0,"debt_consolidation",0.1134,230.3,10.73639668,4.2,682,3241,7931,27.7,8,0,0,0
0,"educational",0.1565,188.93,10.61643736,3.71,662,13170.04167,1972,42.9,5,2,1,0
1,"debt_consolidation",0.1426,626.08,10.858999,23.12,687,3627,13882,69.4,0,0,0,1
1,"debt_consolidation",0.1392,512.06,10.46310334,14.5,682,3539.958333,17717,67.4,3,0,0,0
1,"debt_consolidation",0.0859,189.67,10.62132735,13.23,747,2960,5672,17.1,2,0,0,0
1,"credit_card",0.0963,192.57,12.61153775,5.74,727,6201,132103,14.2,0,0,1,0
1,"debt_consolidation",0.1148,494.53,10.77895629,7.35,742,4199.958333,16055,50.5,0,0,0,0
0,"debt_consolidation",0.1797,364.99,10.7624881,23.53,642,4252.041667,10226,63.9,1,1,0,0
1,"all_other",0.1254,92.06,10.91501573,22.13,682,5400,18392,87.6,2,0,0,0
1,"debt_consolidation",0.1148,560.47,11.47210347,23.18,742,5280,11265,24.3,0,0,0,0
0,"credit_card",0.167,426.02,11.26446411,9.62,672,3849.958333,7672,78.3,7,0,0,0
1,"home_improvement",0.1253,83.67,10.81985828,10.92,682,5610.041667,3510,41.8,2,0,0,0
1,"all_other",0.1284,100.86,11.08201946,4.89,687,5520,2305,31.6,1,0,0,1
1,"debt_consolidation",0.1284,201.71,10.66886237,11.95,692,3420,3517,40.4,0,0,0,0
1,"all_other",0.1221,233.21,9.61580548,2.4,717,1320,3956,38.8,0,0,0,0
1,"home_improvement",0.0932,319.47,10.87812266,9.26,762,2160,3391,9.2,1,0,0,0
1,"debt_consolidation",0.1474,487.84,10.30895266,11.24,677,3060.041667,23762,94.3,1,0,0,1
1,"credit_card",0.133,318.09,10.81977828,17.04,662,6179,5181,97.8,3,0,1,0
1,"debt_consolidation",0.1083,391.9,10.57131693,18.22,717,2519.958333,16100,39.3,1,0,0,0
1,"debt_consolidation",0.1379,340.76,10.59663473,21.66,692,4049.958333,11998,48.2,0,0,0,0
1,"all_other",0.1128,368.17,11.51292546,19.6,717,11102.95833,52132,55.7,1,0,0,1
1,"debt_consolidation",0.0774,312.19,10.51867319,16.02,772,5070,15520,52.6,0,0,0,0
1,"home_improvement",0.0859,316.11,11.41861479,2.94,752,4890.041667,10373,28.7,0,0,0,0
1,"debt_consolidation",0.1322,270.41,10.858999,8.58,697,3750.041667,9017,39.6,1,0,0,0
1,"all_other",0.0976,80.39,9.998797732,22.25,737,2404.041667,2574,10.5,1,0,0,0
1,"credit_card",0.145,640.24,11.22524339,22.74,682,5969.958333,32682,96.1,0,0,0,0
1,"debt_consolidation",0.1166,135.52,10.59653473,3.99,677,2460,7102,18.7,0,0,0,0
1,"debt_consolidation",0.1189,596.96,11.15625052,11.23,747,4440.958333,11286,69.5,0,1,0,0
0,"small_business",0.0964,240.74,11.1844214,15.72,712,4950.041667,3943,43.8,4,0,0,1
1,"small_business",0.1272,536.95,11.00209984,21.82,692,9750,22252,80.2,2,1,0,0
1,"credit_card",0.1411,479.21,11.00209984,22.14,677,5699.958333,14180,58.6,1,0,0,0
1,"debt_consolidation",0.1099,204.6,10.27505111,23.88,702,1920.041667,5583,58.8,2,0,0,0
1,"home_improvement",0.0768,187.15,11.35035948,6.62,772,7200,20104,29.6,0,0,0,0
1,"all_other",0.0768,124.77,10.49957302,0.93,742,1919.958333,1410,67.1,0,0,0,0
1,"debt_consolidation",0.0859,158.06,9.903487553,14.16,752,3660,5267,42.8,0,0,0,0
0,"home_improvement",0.1418,68.54,11.00209984,10.08,642,4649.041667,2840,38.4,4,0,0,0
1,"small_business",0.1442,171.92,11.58084576,1.96,697,2669.958333,4233,46,0,0,0,1
1,"home_improvement",0.1189,165.82,10.9329641,2.23,747,2280,3200,43.2,4,0,0,0
0,"small_business",0.1979,787.46,11.28978191,19.2,692,5639.958333,40407,63.5,6,0,0,0
1,"all_other",0.0743,155.38,11.08214255,0.28,802,4649.958333,1576,5.7,1,0,0,0
0,"all_other",0.128,100.8,11.22524339,3.42,647,3330,296,74,3,0,1,0
1,"debt_consolidation",0.1122,507.46,10.59663473,13.5,712,5368.958333,6513,34.3,3,0,1,1
1,"debt_consolidation",0.1099,98.21,10.66895539,9.82,687,6462.041667,14338,34.2,1,0,0,0
1,"all_other",0.0859,252.89,11.2708539,8.09,772,4761,358,8.1,0,0,0,0
0,"credit_card",0.1461,689.51,11.91839057,16.8,722,6481.958333,41959,66.6,7,0,0,0
1,"all_other",0.0901,263.19,11.69524702,12.16,742,9719.958333,7336,29.9,0,0,0,0
1,"debt_consolidation",0.1071,286.9,11.08980542,13.08,702,4379.958333,35098,51.5,2,0,0,0
1,"home_improvement",0.1099,491.03,11.22524339,1.36,722,7530.041667,4402,9.3,1,1,0,0
1,"all_other",0.0932,127.79,10.91508846,12,752,2856,1112,2.7,1,0,0,0
1,"debt_consolidation",0.0775,218.55,10.81769612,10.37,767,4410,6634,9.4,0,0,0,0
1,"debt_consolidation",0.1253,309.57,11.17745273,13.83,692,2490,18463,79.2,1,0,0,0
1,"credit_card",0.1008,161.53,10.77895629,3.33,702,5705.958333,899,15,0,0,1,0
1,"debt_consolidation",0.1253,267.74,10.54534144,8.43,697,2280.041667,8217,67.5,0,0,0,0
1,"credit_card",0.1385,682.08,11.69524702,13.61,707,3360,22061,91.9,1,0,0,0
1,"small_business",0.1154,659.91,11.47210347,17.81,707,3629,93,0,2,0,0,1
1,"debt_consolidation",0.0894,476.58,11.40756495,8.99,782,10199.95833,17908,20.3,1,0,0,0
1,"all_other",0.0901,238.54,9.875088078,10.37,712,1230.041667,3933,43.7,0,0,0,0
0,"debt_consolidation",0.1347,135.7,10.858999,16.71,677,5070,11346,72.7,5,0,0,1
0,"all_other",0.1482,242.05,10.6454249,11.14,642,1260,14902,80.1,1,0,0,0
1,"debt_consolidation",0.1183,477.13,11.46163217,11.52,717,7680,19757,30.1,3,0,0,0
1,"debt_consolidation",0.1287,815.61,12.25486281,8.13,722,8130,30159,63.6,1,1,0,0
1,"home_improvement",0.1287,201.8,10.77895629,0,717,4110,0,0,2,2,0,0
1,"home_improvement",0.0774,140.49,11.1927202,17.85,757,8465.041667,20362,19.6,0,1,0,0
1,"home_improvement",0.1183,828.35,12.3883942,14.77,757,3750.041667,51669,26.7,3,0,0,0
0,"credit_card",0.1505,333.04,11.28978191,24.27,667,4320,121352,94.2,0,0,0,0
1,"credit_card",0.1103,201.44,10.48328685,17.1,687,1260,6111,64.3,0,0,0,0
1,"all_other",0.1253,669.33,11.72803684,1.61,772,3449.958333,2757,0,4,0,0,1
1,"home_improvement",0.1158,132.06,10.89673933,3.44,707,3540,4833,27.6,1,0,0,0
1,"all_other",0.1114,183.7,11.15625052,13.37,722,3630,436,7.4,0,0,0,0
0,"home_improvement",0.1392,170.69,10.46310334,3.22,682,3990,412,41.2,4,0,0,0
0,"debt_consolidation",0.164,296.99,10.81174611,27.7,672,1949,27750,66.5,5,0,0,0
1,"educational",0.0963,107.52,11.25544923,7.3,717,3420.041667,14578,56.1,0,0,0,0
1,"debt_consolidation",0.1292,168.28,9.825093485,9.41,662,11039.95833,4652,89.5,1,1,0,0
1,"all_other",0.1459,199.9,11.22524339,1.86,707,1230.041667,4372,48,0,0,0,0
1,"debt_consolidation",0.1531,174.08,10.91508846,9.45,732,2643.041667,0,70.9,0,0,0,0
0,"all_other",0.1261,308.26,11.46194791,27.4,747,6959.958333,66423,40.5,7,0,0,1
1,"debt_consolidation",0.1253,284.47,10.79957558,19.06,712,2670.041667,2280,53,2,0,0,0
0,"all_other",0.1739,215.09,12.22098096,3.04,687,3479.958333,2474,31.7,9,0,0,1
1,"debt_consolidation",0.1114,492.06,11.22524339,8.05,767,5759.958333,5404,5.2,0,0,0,0
1,"credit_card",0.1222,193.26,10.91508846,14.84,677,3240,7440,89.6,0,0,0,0
1,"credit_card",0.16,492.21,10.75363848,9.51,687,2040.041667,14401,92.9,0,0,0,0
0,"educational",0.1261,670.13,11.58058411,15.88,687,1259.041667,12154,29.4,5,0,0,0
1,"credit_card",0.1136,493.67,10.81977828,4.1,767,3799.041667,5694,21.2,2,0,0,0
1,"educational",0.0832,191.27,11.51292546,7.87,757,10470,8681,23.2,0,0,0,0
0,"all_other",0.16,105.48,9.998615898,13.2,677,1170,1270,70.6,4,0,0,0
1,"debt_consolidation",0.08,206.82,10.59663473,12.39,757,7980,11092,39.6,0,0,0,0
1,"all_other",0.1459,372.23,10.13062313,1.96,677,4682,1713,24.1,0,0,0,0
1,"all_other",0.074,86.97,8.987196821,15.15,752,2190,2146,20.2,0,0,0,0
1,"all_other",0.1158,528.22,11.12136326,2.2,732,4740,6476,40.7,1,0,0,0
1,"home_improvement",0.1253,669.33,11.00209984,2.6,747,3570,6621,76.1,2,0,0,0
1,"small_business",0.1221,333.15,11.09741002,10.76,792,5850,0,0,7,0,0,1
1,"all_other",0.1284,141.2,10.23466006,10.21,682,4020,4002,61.6,2,0,0,1
1,"credit_card",0.1083,261.27,10.62132735,13.29,712,5190,30362,46.4,1,0,0,0
1,"credit_card",0.1114,328.04,10.16600565,6.55,732,2580,9027,37.6,1,0,0,0
1,"debt_consolidation",0.1531,870.39,11.69524702,8.39,692,3480.041667,14927,39.1,0,0,0,0
0,"debt_consolidation",0.145,206.53,10.96819829,19.92,652,5400.041667,12094,45.1,6,0,0,0
1,"debt_consolidation",0.1565,524.8,11.98292909,3.41,687,2490,65872,59,2,0,0,1
1,"small_business",0.16,263.68,10.81977828,22.13,677,2580,16767,46.2,0,0,0,0
1,"major_purchase",0.1209,330.08,11.44571672,12.92,687,2190,26845,80.5,0,0,0,0
1,"debt_consolidation",0.1166,178.49,10.9560559,15.92,687,4505.958333,3037,76.8,0,1,0,0
1,"credit_card",0.1241,668.21,11.60823564,10.92,702,5370,25717,33.9,3,0,0,0
1,"home_improvement",0.1392,512.06,11.53329656,13.1,682,11550,8785,37.4,1,0,0,0
1,"debt_consolidation",0.1001,69.39,10.46310334,1.2,722,3330,2400,35.8,0,0,0,0
0,"home_improvement",0.1229,250.15,10.73639668,3.03,672,983,5556,27.1,2,0,0,0
1,"all_other",0.1178,49.67,10.59663473,5.43,687,2970.041667,1434,13.7,0,1,0,0
1,"all_other",0.1218,83.25,10.81977828,15.55,692,2040.041667,6592,48.1,1,0,0,0
1,"educational",0.102,77.67,9.546812609,0.86,757,1772,185,1.7,1,0,0,0
0,"home_improvement",0.1426,171.53,11.22251969,9.56,682,10889.95833,2470,39.2,6,0,1,0
1,"debt_consolidation",0.16,351.58,11.35040654,8.6,672,5220,9132,36.5,2,0,0,0
1,"all_other",0.0768,62.38,11.28983191,11.46,762,8819.958333,6222,18.7,0,0,0,0
1,"educational",0.1253,669.33,10.83958091,23.93,722,2070.041667,10695,43.8,0,0,0,1
1,"small_business",0.1126,315.49,10.91508846,2.9,742,7019.958333,7832,75.3,3,0,0,0
1,"all_other",0.1253,836.66,11.6351431,6.9,727,7110.041667,22180,55.9,2,1,0,0
1,"educational",0.1379,54.53,10.91508846,14.68,662,5310.041667,23713,73.5,1,0,0,0
1,"credit_card",0.1218,399.6,10.59663473,19.86,707,3509.958333,9777,72.4,2,0,0,0
0,"debt_consolidation",0.0838,63.03,9.998797732,13.09,737,599.9583333,425,9.4,0,0,0,0
1,"debt_consolidation",0.1253,635.86,11.33499426,10.54,717,7739.958333,30092,85,1,1,0,0
1,"all_other",0.1531,174.08,10.76840078,3.79,672,3030,2029,20.3,3,0,0,1
0,"debt_consolidation",0.1615,704.63,11.1124479,21.83,667,5220.041667,33295,90.7,4,0,1,1
0,"debt_consolidation",0.1474,259.03,9.903487553,15.54,692,1320,3642,30.3,5,0,0,0
1,"all_other",0.1568,367.52,11.00209984,14.42,677,5490,24151,61.1,3,0,0,0
1,"all_other",0.1565,262.4,10.40426284,11.93,672,1470,1140,54.3,0,0,0,0
1,"small_business",0.1126,492.95,11.15625052,13.39,792,5669.958333,0,0,0,0,0,0
1,"small_business",0.1392,102.42,12.20607265,5.35,727,5309.958333,5415,12.8,1,1,1,0
1,"debt_consolidation",0.16,506.27,11.31938926,12.74,662,4710,35174,69.4,3,0,0,0
0,"debt_consolidation",0.1071,97.81,10.20359214,18.89,697,3812,0,81.3,0,0,0,0
1,"debt_consolidation",0.1284,242.05,10.81985828,13.17,702,10259.95833,19434,43.2,2,0,0,0
1,"debt_consolidation",0.1292,504.84,10.71441777,6.08,677,3240,5071,78,1,1,0,1
1,"debt_consolidation",0.08,219.36,11.61728548,5.1,752,8250.041667,36923,27.7,2,0,0,0
0,"credit_card",0.145,258.16,10.96819829,16.04,652,3514,939,11.7,1,0,1,1
1,"all_other",0.08,313.37,10.27467173,2.24,792,14100,2751,16.7,0,0,0,0
1,"credit_card",0.1273,429.65,10.70099475,12.3,712,3727,15598,66.9,0,0,0,0
0,"debt_consolidation",0.1913,367.21,10.49127422,17.4,682,6630.041667,13650,94.8,9,0,1,1
1,"all_other",0.0859,252.89,10.54534144,0.95,812,9780,255,0.6,1,0,0,0
1,"small_business",0.1635,176.65,10.81977828,7.2,747,1860,1340,7.2,1,0,0,1
1,"debt_consolidation",0.1726,429.41,11.16764253,2.71,667,5969.958333,3505,33.4,2,0,0,0
1,"home_improvement",0.1128,164.36,11.32664408,13.53,687,8189.958333,16389,57.7,3,0,1,1
1,"debt_consolidation",0.0859,208.63,10.46310334,14.84,737,3450.041667,4262,15.3,2,0,0,0
1,"debt_consolidation",0.1496,259.84,10.79957558,17.51,662,2340,9805,30.5,2,0,0,0
0,"debt_consolidation",0.1505,329.57,10.96301245,12.31,707,10140,25506,98.9,4,0,0,0
1,"debt_consolidation",0.1284,228.61,10.87804719,11.59,707,2046.041667,7398,70.5,1,0,0,0
1,"small_business",0.1025,809.62,11.80559508,0.13,787,8010,6330,8.4,1,0,0,0
1,"debt_consolidation",0.1411,205.38,10.46321762,16.76,677,3600,1243,22.6,0,1,0,0
1,"debt_consolidation",0.1426,514.59,11.00429742,8.94,682,2400.041667,14917,64.3,0,0,0,0
1,"all_other",0.1635,309.13,11.15625052,3.05,662,3420.041667,7427,81.2,0,0,0,0
1,"all_other",0.1357,33.97,9.392661929,14,682,1380,4352,62.2,1,0,0,1
1,"educational",0.1095,183.2,10.30895266,10.56,722,3330,716,5.4,3,0,0,1
1,"all_other",0.1039,134.67,11.2515607,5.91,697,6900,17243,43,1,0,0,1
1,"all_other",0.1253,836.66,11.66992921,12.64,732,7050,28821,52.2,0,0,0,1
1,"credit_card",0.1158,660.27,11.49935378,3.93,752,4229.958333,9873,9.2,1,0,0,1
0,"debt_consolidation",0.1134,119.27,10.77895629,13,687,5519.958333,82141,91.8,3,0,0,1
